id,category_id,gender_id,name,description,image,front_image,back_image,mask_image,rarity,effects,story_notes
328,4,2,Fire Trainee's Plate,common training garment imbued with its own sensing crystal on the chest that flickers when the wearer runs out of Mana.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/fire Merimora plate-m-front-set37f.png,,,,rare,,
329,4,1,fire Vasukani Pride plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/fire Vasukani Pride plate-f-front-set55f.png,,,,common,,
330,4,2,fire Vovelgoth plate,"Forged in the heart of flames, the Vovelgoth Armor holds the wrath of fire itself. In the hands of Akwar, it is both a blessing and a force of unimaginable power for the nation.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/fire Vovelgoth plate-m-front-set56f.png,,,,rare,,
331,4,2,Heavy Vestment of Damned Visions,Armor of the Revolutionary Forces from a mysterious alliance that holds knowledge of The Order.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6035 plate-m-front-set59.png,,,,legendary,,
332,4,2,IMG_6035,,,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6035-m-back-set59.png,,,,
333,4,2,Batteplate of Elysium,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6038 plate-m-front-set60.png,,,,legendary,,
334,4,2,IMG_6038,,,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6038-m-back-set60.png,,,,
335,4,2,Peacekeeper Chainmail,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6041 plate-m-front-set61.png,,,,legendary,,
336,4,2,IMG_6041,,,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6041-m-back-set61.png,,,,
337,4,2,Virulent Tarasque,"This armor is laced with a deadly toxin that can turn the wearer’s skin blue and lead to a fatal end if not handled correctly. To safely wield this powerful armor, one must first cast an anti-poison spell. Once protected, the wearer becomes impervious to even the most lethal enemy poisons.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6044 plate-m-front-set62.png,,,,legendary,,
338,4,2,IMG_6044,,,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6044-m-back-set62.png,,,,
339,4,2,Nyx Imperius,"A one-of-a-kind armor, owned by a legendary swordsman who was not only a master of the blade but also harbored ambitions of world domination.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6047 plate-m-front-set63.png,,,,legendary,,
340,4,2,IMG_6047,,,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6047-m-back-set63.png,,,,
341,4,2,IMG_6051 plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6051 plate-m-front-set64.png,,,,legendary,,
342,4,2,IMG_6051,,,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6051-m-back-set64.png,,,,
343,4,2,Runic Swordfighter Armor,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6057 plate-m-front-set65.png,,,,legendary,,
344,4,2,IMG_6057,,,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/IMG_6057-m-back-set65.png,,,,
345,4,1,Auxilus Stormwing Holy Mail,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/light Auxilus Stormwing plate-f-front-set4l.png,,,,rare,,
346,4,1,light Crimson Spellbreaker plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/light Crimson Spellbreaker plate-f-front-set6l.png,,,,rare,,
347,4,2,Light Emberstorm Armor Plate,"Emberstorm Armor infused with light elements, as a light-element magic card has been permanently embedded within it.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/light Emberstorm Armor plate-m-front-set11l.png,,,,epic,,
348,4,2,light Legion Armor plate,Iron Legion Guard enhanced with light elements. Ideal for novices who have already recognized the advantages of light elements.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/light Legion Armor plate-m-front-set30l.png,,,,rare,,
349,4,2,Light Lepirox Valor,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/light Lepirox Valor plate-m-front-set33l.png,,,,rare,,
350,4,1,light Luminous Sea Armor plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/light Luminous Sea Armor plate-f-front-set34l.png,,,,rare,,
351,4,2,Light Trainee's Plate,common training garment imbued with its own sensing crystal on the chest that flickers when the wearer runs out of Mana.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/light Merimora plate-m-front-set37l.png,,,,epic,,
352,4,1,light Vasukani Pride plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/light Vasukani Pride plate-f-front-set55l.png,,,,rare,,
353,4,2,light Vovelgoth plate,"Forged in the heart of radiant light, the Vovelgoth Armor embodies the purest essence of illumination. In the hands of Akwar, it is both a blessing and a force of unimaginable power for the nation.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/light Vovelgoth plate-m-front-set56l.png,,,,rare,,
354,4,1,Auxilus Stormwing Leaf Mail,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/plant Auxilus Stormwing plate-f-front-set4p.png,,,,common,,
355,4,1,plant Crimson Spellbreaker plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/plant Crimson Spellbreaker plate-f-front-set6p.png,,,,common,,
356,4,2,Plant Emberstorm Armor Plate,"Emberstorm Armor infused with plant elements, as a plant-element magic card has been permanently embedded within it.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/plant Emberstorm Armor plate-m-front-set11p.png,,,,epic,,
357,4,2,plant Legion Armor plate,Iron Legion Guard enhanced with plant elements. Ideal for novices who have already recognized the advantages of plant elements.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/plant Legion Armor plate-m-front-set30p.png,,,,rare,,
358,4,2,Plant Lepirox Valor,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/plant Lepirox Valor plate-m-front-set33p.png,,,,rare,,
359,4,1,plant Luminous Sea Armor plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/plant Luminous Sea Armor plate-f-front-set34p.png,,,,common,,
360,4,2,Plant Trainee's Plate,common training garment imbued with its own sensing crystal on the chest that flickers when the wearer runs out of Mana.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/plant Merimora plate-m-front-set37p.png,,,,rare,,
361,4,1,plant Vasukani Pride plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/plant Vasukani Pride plate-f-front-set55p.png,,,,common,,
362,4,2,plant Vovelgoth plate,"Forged in the heart of the ancient forest, the Vovelgoth Armor embodies the resilient power of nature. In the hands of Akwar, it is both a blessing and a force of unimaginable power for the nation.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/plant Vovelgoth plate-m-front-set56p.png,,,,rare,,
363,4,2,Vanquisher Guardian,The armor worn by the leader of the Hydar Kingdom's army.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/Vanqhuiser Guardian-m-front-set54.png,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/Vanqhuiser Guardian-m-back-set54.png,,legendary,,leader of Hydar kingdom Army - General
364,4,1,Auxilus Stormwing Void Mail,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/void Auxilus Stormwing plate-f-front-set4v.png,,,,epic,,
365,4,1,void Crimson Spellbreaker plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/void Crimson Spellbreaker plate-f-front-set6v.png,,,,epic,,
366,4,2,Void Emberstorm Armor Plate,"Emberstorm Armor infused with void elements, as a void-element magic card has been permanently embedded within it.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/void Emberstorm Armor plate-m-front-set11v.png,,,,legendary,,
367,4,2,void Legion Armor plate,Iron Legion Guard enhanced with void elements. Ideal for novices who have already recognized the advantages of void elements.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/void Legion Armor plate-m-front-set30v.png,,,,legendary,,
368,4,2,Void Lepirox Valor,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/void Lepirox Valor plate-m-front-set33v.png,,,,legendary,,
369,4,1,void Luminous Sea Armor plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/void Luminous Sea Armor plate-f-front-set34v.png,,,,epic,,
370,4,2,Void Trainee's Plate,common training garment imbued with its own sensing crystal on the chest that flickers when the wearer runs out of Mana.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/void Merimora plate-m-front-set37v.png,,,,legendary,,
371,4,1,void Vasukani Pride plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/void Vasukani Pride plate-f-front-set55v.png,,,,epic,,
372,4,2,void Vovelgoth plate,"Forged in the void of nothingness, the Vovelgoth Armor harnesses the infinite power of emptiness. In the hands of Akwar, it is both a blessing and a force of unimaginable power for the nation.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/void Vovelgoth plate-m-front-set56v.png,,,,legendary,,
373,4,1,Auxilus Stormwing Aquatic Mail,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/water Auxilus Stormwing plate-f-front-set4w.png,,,,common,,
374,4,1,water Crimson Spellbreaker plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/water Crimson Spellbreaker plate-f-front-set6w.png,,,,common,,
375,4,2,Water Emberstorm Armor Plate,"Emberstorm Armor infused with water elements, as a water-element magic card has been permanently embedded within it.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/water Emberstorm Armor plate-m-front-set11w.png,,,,epic,,
376,4,2,water Legion Armor plate,Iron Legion Guard enhanced with water elements. Ideal for novices who have already recognized the advantages of water elements.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/water Legion Armor plate-m-front-set30w.png,,,,rare,,
377,4,2,Water Lepirox Valor,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/water Lepirox Valor plate-m-front-set33w.png,,,,rare,,
378,4,1,water Luminous Sea Armor plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/water Luminous Sea Armor plate-f-front-set34w.png,,,,common,,
379,4,2,Water Trainee's Plate,common training garment imbued with its own sensing crystal on the chest that flickers when the wearer runs out of Mana.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/water Merimora plate-m-front-set37w.png,,,,rare,,
380,4,1,water Vasukani Pride plate,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/water Vasukani Pride plate-f-front-set55w.png,,,,common,,
381,4,2,water Vovelgoth plate,"Forged in the depths of the ocean, the Vovelgoth Armor harnesses the relentless power of water. In the hands of Akwar, it is both a blessing and a force of unimaginable power for the nation.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/BODY ARMOR/water Vovelgoth plate-m-front-set56w.png,,,,rare,,
382,5,2,Mystic Shroud,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/COWL/IMG_6055-m-front.png,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/COWL/IMG_6055-m-back.png,,epic,,
383,6,2,abyssal COSMICORE,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/EYEBROW CROWN/abyssal COSMICORE-m-set56a.png,,,,epic,,
384,6,2,dark COSMICORE,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/EYEBROW CROWN/dark COSMICORE-m-set56d.png,,,,rare,,
385,6,2,fire COSMICORE,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/EYEBROW CROWN/fire COSMICORE-m-set56f.png,,,,rare,,
386,6,2,light COSMICORE,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/EYEBROW CROWN/light COSMICORE-m-set56l.png,,,,rare,,
387,6,2,plant COSMICORE,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/EYEBROW CROWN/plant COSMICORE-m-set56p.png,,,,rare,,
388,6,2,void COSMICORE,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/EYEBROW CROWN/void COSMICORE-m-set56v.png,,,,legendary,,
389,6,2,water COSMICORE,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/EYEBROW CROWN/water COSMICORE-m-set56w.png,,,,rare,,
390,10,2,Imperius Blademaster War Helm,"The war helm of a master swordsman, whose relentless ambition for world domination burned with every strike of his blade.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/HALF FACE HEAD HELMET/IMG_6049-m-set63.png,,,,legendary,,
391,10,1,Lapis Tenabres (Female),The special cowl worn by the Grand Druid during ceremonies. Its energy will multiply exponentially when paired with the Kilas Tenabres.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/HALF FACE HEAD HELMET/Lapis Tenabres (Female)-f-set31.png,,,,legendary,"increased strength
- bonus when paired with kilas tenabres",
392,10,2,Lapis Tenabres (Male),The special cowl that can only be worn by the Grandknight because it can enhance all the power of the Grandknight wearing it. Its energy will multiply exponentially when paired with the Kilas Tenabres.,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/HALF FACE HEAD HELMET/Lapis Tenabres (Male)-m-set32.png,,,,legendary,,
393,11,2,Spore Helm,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/HAT/IMG_3761-m-set28.png,,,,epic,,
394,12,2,Runic Swordfighter War Helm,"The war helm of a bloodthirsty swordsman, whose twisted joy lies in the slow, excruciating torment of his victims. Each kill is a symphony of suffering, relished until their final breath.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/HELMET/IMG_6059-m-set65.png,,,,legendary,,
395,12,1,Midnightscars Barbute (Female),"The barbute worn by war generals in the Order, especially when engaging in large-scale battles. It is resistant to hypnosis and all forms of hallucinatory magic.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/HELMET/Midnightscars Barbute (Female)-f-set38.png,,,,legendary,resistance to dark,"The Order
its wearers are exclusively the war generals of The Order organization. They stand one tier below Darkheart Cyor"
396,12,2,Midnightscars Barbute (Male),"The barbute worn by war generals in the Order, especially when engaging in large-scale battles. It is resistant to hypnosis and all forms of hallucinatory magic.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/HELMET/Midnightscars Barbute (Male)-m-set39.png,,,,legendary,,The Order
397,14,2,Abyssal Mystishroud,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE 1 BY 2 FACIAL CROWN/abyssal Lepirox Valor-m-set33a.png,,,,rare,,
398,14,2,Dark Mystishroud,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE 1 BY 2 FACIAL CROWN/dark Lepirox Valor-m-set33d.png,,,,rare,,
399,14,2,Fire Mystishroud,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE 1 BY 2 FACIAL CROWN/fire Lepirox Valor-m-set33f.png,,,,rare,,
400,14,2,Azhassi Domino Mask,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE 1 BY 2 FACIAL CROWN/IMG_3758-m-set27.png,,,,legendary,,
401,14,2,Light Mystishroud,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE 1 BY 2 FACIAL CROWN/light Lepirox Valor-m-set33l.png,,,,rare,,
402,14,2,Plant Mystishroud,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE 1 BY 2 FACIAL CROWN/plant Lepirox Valor-m-set33p.png,,,,rare,,
403,14,2,Void Mystishroud,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE 1 BY 2 FACIAL CROWN/void Lepirox Valor-m-set33v.png,,,,legendary,,
404,14,2,Water Mystishroud,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE 1 BY 2 FACIAL CROWN/water Lepirox Valor-m-set33w.png,,,,rare,,
405,15,2,IMG_6053,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE 1 BY 3 FACIAL CROWN/IMG_6053-m-set22.png,,,,legendary,,
406,16,2,Abyssal Legion Mask,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE FULL FACIAL CROWN/abyssal Legion Armor-m-set30a.png,,,,epic,,
407,16,2,Dark Legion Mask,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE FULL FACIAL CROWN/dark Legion Armor-m-set30d.png,,,,rare,,
408,16,2,Fire Legion Mask,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE FULL FACIAL CROWN/fire Legion Armor-m-set30f.png,,,,rare,,
409,16,2,Light Legion Mask,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE FULL FACIAL CROWN/light Legion Armor-m-set30l.png,,,,rare,,
410,16,2,Plant Legion Mask,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE FULL FACIAL CROWN/plant Legion Armor-m-set30p.png,,,,rare,,
411,16,2,Void Legion Mask,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE FULL FACIAL CROWN/void Legion Armor-m-set30v.png,,,,legendary,,
412,16,2,Water Legion Mask,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/LARGE FULL FACIAL CROWN/water Legion Armor-m-set30w.png,,,,rare,,
413,17,1,Acolyte Visage (female),The mask of the lower-ranked members of The Order during ceremonies to avoid recognition,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MASK/Acolyte Visage (Female)-f-set41.png,,,,rare,,
414,17,2,Acolyte Visage (Male),The mask of the lower-ranked members of The Order during ceremonies to avoid recognition,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MASK/Acolyte Visage (Male)_1109-m-set42.png,,,,rare,,
415,17,2,Mask of Hypnosss,"A mysterious mask. Its origins are unknown. Its purpose, too, remains a mystery.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/MASK/Serpentine Face Mask-m.png,,,,legendary,,
416,19,1,abyssal Auxilus Stormwing shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/abyssal Auxilus Stormwing shoulder-f-set4a.png,,,,epic,,
417,19,1,abyssal Crimson Spellbreaker shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/abyssal Crimson Spellbreaker shoulder-f-set6a.png,,,,epic,,
418,19,2,Abyssal Emberstorm Shoulderguards,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/abyssal Emberstorm Armor shoulder-m-front-set11a.png,,,,epic,,
419,19,2,Abyssal Legion Armor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/abyssal Legion Armor shoulder-m-front-set30a.png,,,,epic,,
420,19,2,abyssal Lepirox Valor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/abyssal Lepirox Valor shoulder-m-front-set33a.png,,,,rare,,
421,19,1,abyssal Luminous Sea Armor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/abyssal Luminous Sea Armor shoulder-f-set34a.png,,,,epic,,
422,19,2,Abyssal Trainee's Shoulders,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/abyssal Merimora shoulder-m-front-set37a.png,,,,epic,,
423,19,1,Abyssal Vasukani Pride Shoulder Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/abyssal Vasukani Pride shoulder-f-set55a.png,,,,epic,,
424,19,2,Abyssal Vovelgoth Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/abyssal Vovelgoth shoulder-m-front-set56a.png,,,,epic,,
425,19,1,dark Auxilus Stormwing shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/dark Auxilus Stormwing shoulder-f-set4d.png,,,,rare,,
426,19,1,dark Crimson Spellbreaker shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/dark Crimson Spellbreaker shoulder-f-set6d.png,,,,rare,,
427,19,2,Dark Emberstorm Shoulderguards,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/dark Emberstorm Armor shoulder-m-front-set11d.png,,,,epic,,
428,19,2,Dark Legion Armor Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/dark Legion Armor shoulder-m-front-set30d.png,,,,rare,,
429,19,2,dark Lepirox Valor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/dark Lepirox Valor shoulder-m-front-set33d.png,,,,rare,,
430,19,1,dark Luminous Sea Armor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/dark Luminous Sea Armor shoulder-f-set34d.png,,,,rare,,
431,19,2,Dark Trainee's Shoulders,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/dark Merimora shoulder-m-front-set37d.png,,,,epic,,
432,19,1,Dark Vasukani Pride Shoulder Guard,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/dark Vasukani Pride shoulder-f-set55d.png,,,,rare,,
433,19,2,Dark Vovelgoth Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/dark Vovelgoth shoulder-m-front-set56d.png,,,,rare,,
434,19,1,fire Auxilus Stormwing shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/fire Auxilus Stormwing shoulder-f-set4f.png,,,,common,,
435,19,1,fire Crimson Spellbreaker shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/fire Crimson Spellbreaker shoulder-f-set6f.png,,,,common,,
436,19,2,Fire  Emberstorm Shoulderguards,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/fire Emberstorm Armor shoulder-m-front-set11f.png,,,,epic,,
437,19,2,Fire Legion Armor Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/fire Legion Armor shoulder-m-front-set30f.png,,,,rare,,
438,19,2,fire Lepirox Valor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/fire Lepirox Valor shoulder-m-front-set33f.png,,,,rare,,
439,19,1,fire Luminous Sea Armor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/fire Luminous Sea Armor shoulder-f-set34f.png,,,,common,,
440,19,2,Fire Trainee's Shoulders,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/fire Merimora shoulder-m-front-set37f.png,,,,rare,,
441,19,1,fire Vasukani Pride shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/fire Vasukani Pride shoulder-f-set55f.png,,,,common,,
442,19,2,Fire Vovelgoth Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/fire Vovelgoth shoulder-m-front-set56f.png,,,,rare,,
443,19,2,Damned Visions Shoulder Guards,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_6035 shoulder-m-set59.png,,,,legendary,,
444,19,2,Elysium Shoulder Guards,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_6038 shoulder-m-set60.png,,,,legendary,,
445,19,2,Peacekeeper Shoulderplates,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_6041 shoulder-m-set61.png,,,,legendary,,
446,19,2,Virulent Tarasque Shoulderplates,"Shoulderplates of the Virulent Tarasque. Remember, this piece carries a lethal poison within.",https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_6044 shoulder-m-set62.png,,,,legendary,,
447,19,2,Nyx Imperius Shoulder Armor,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_6047 shoulder-m-set63.png,,,,legendary,,
448,19,2,Abyssal Shoulder Doom Guards,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_6051 shoulder-m-set64.png,,,,legendary,,
449,19,2,Runic Swordfighter Shoulderplates,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/IMG_6057 shoulder-m-set65.png,,,,legendary,,
450,19,1,light Auxilus Stormwing shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/light Auxilus Stormwing shoulder-f-set4l.png,,,,rare,,
451,19,1,light Crimson Spellbreaker shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/light Crimson Spellbreaker shoulder-f-set6l.png,,,,rare,,
452,19,2,Light  Emberstorm Shoulderguards,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/light Emberstorm Armor shoulder-m-front-set11l.png,,,,epic,,
453,19,2,Light Legion Armor Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/light Legion Armor shoulder-m-front-set30l.png,,,,rare,,
454,19,2,light Lepirox Valor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/light Lepirox Valor shoulder-m-front-set33l.png,,,,rare,,
455,19,1,light Luminous Sea Armor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/light Luminous Sea Armor shoulder-f-set34l.png,,,,rare,,
456,19,2,Light Trainee's Shoulders,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/light Merimora shoulder-m-front-set37l.png,,,,epic,,
457,19,1,light Vasukani Pride shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/light Vasukani Pride shoulder-f-set55l.png,,,,rare,,
458,19,2,Light Vovelgoth Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/light Vovelgoth shoulder-m-front-set56l.png,,,,rare,,
459,19,1,plant Auxilus Stormwing shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/plant Auxilus Stormwing shoulder-f-set4p.png,,,,common,,
